Date,country,Event,calender,Survey,Actual,Prior,Revised,Relevance,Ticker
2009/6/26 20:55,GE,CPI 同比,Jun P,-0.10%,0.10%,0.10%,0.00%,88.1356,GRCP20YY Index
2009/7/9 14:00,GE,CPI 同比,Jun F,0.10%,0.10%,0.10%,--,88.1356,GRCP20YY Index
2009/7/14 16:30,UK,CPI 同比,Jun,1.80%,1.80%,2.20%,--,94.186,UKRPCJYR Index
2009/7/15 17:00,EC,CPI 同比,Jun,-0.10%,-0.10%,-0.10%,0.00%,95.4545,ECCPEMUY Index
2009/7/29 21:05,GE,CPI 同比,Jul P,-0.30%,-0.60%,0.10%,--,88.1356,GRCP20YY Index
2009/8/11 14:00,GE,CPI 同比,Jul F,-0.60%,-0.50%,-0.60%,-0.50%,88.1356,GRCP20YY Index
2009/8/14 17:00,EC,CPI 同比,Jul,-0.60%,-0.70%,-0.60%,-0.10%,95.4545,ECCPEMUY Index
2009/8/18 16:30,UK,CPI 同比,Jul,1.50%,1.80%,1.80%,--,94.186,UKRPCJYR Index
2009/8/27 20:25,GE,CPI 同比,Aug P,-0.20%,0.00%,-0.50%,--,88.1356,GRCP20YY Index
2009/9/9 14:00,GE,CPI 同比,Aug F,0.00%,0.00%,0.00%,--,88.1356,GRCP20YY Index
2009/9/15 16:30,UK,CPI 同比,Aug,1.40%,1.60%,1.80%,1.80%,94.186,UKRPCJYR Index
2009/9/16 17:00,EC,CPI 同比,Aug,-0.20%,-0.20%,-0.20%,-0.70%,95.4545,ECCPEMUY Index
2009/9/28 21:30,GE,CPI 同比,Sep P,-0.10%,-0.30%,0.00%,--,88.1356,GRCP20YY Index
2009/10/9 14:00,GE,CPI 同比,Sep F,-0.30%,-0.30%,-0.30%,-0.20%,88.1356,GRCP20YY Index
2009/10/13 16:30,UK,CPI 同比,Sep,1.30%,1.10%,1.60%,1.60%,94.186,UKRPCJYR Index
2009/10/15 17:00,EC,CPI 同比,Sep,-0.30%,-0.30%,-0.30%,-0.20%,95.4545,ECCPEMUY Index
2009/10/28 22:45,GE,CPI 同比,Oct P,0.00%,0.00%,-0.30%,--,88.1356,GRCP20YY Index
2009/11/10 15:00,GE,CPI 同比,Oct F,0.00%,0.00%,0.00%,--,88.1356,GRCP20YY Index
2009/11/16 18:00,EC,CPI 同比,Oct,-0.10%,-0.10%,-0.30%,--,95.4545,ECCPEMUY Index
2009/11/17 17:30,UK,CPI 同比,Oct,1.40%,1.50%,1.10%,--,94.186,UKRPCJYR Index
2009/11/26 23:50,GE,CPI 同比,Nov P,0.50%,0.30%,0.00%,--,88.1356,GRCP20YY Index
2009/12/9 15:00,GE,CPI 同比,Nov F,0.30%,0.40%,0.30%,0.40%,88.1356,GRCP20YY Index
2009/12/15 17:30,UK,CPI 同比,Nov,1.80%,1.90%,1.50%,--,94.186,UKRPCJYR Index
2009/12/16 18:00,EC,CPI 同比,Nov,0.60%,0.50%,0.60%,-0.10%,95.4545,ECCPEMUY Index
2009/12/29 22:00,GE,CPI 同比,Dec P,0.70%,0.80%,0.40%,--,88.1356,GRCP20YY Index
2010/1/14 15:00,GE,CPI 同比,Dec F,0.80%,0.90%,0.80%,--,88.1356,GRCP20YY Index
2010/1/15 18:00,EC,CPI 同比,Dec F,0.90%,0.90%,0.50%,--,95.4545,ECCPEMUY Index
2010/1/19 17:30,UK,CPI 同比,Dec,2.60%,2.90%,1.90%,--,94.186,UKRPCJYR Index
2010/1/28 0:40,GE,CPI 同比,Jan P,1.00%,0.80%,0.90%,--,88.1356,GRCP20YY Index
2010/2/9 15:00,GE,CPI 同比,Jan F,0.80%,0.80%,0.80%,0.70%,88.1356,GRCP20YY Index
2010/2/16 17:30,UK,CPI 同比,Jan,3.50%,3.50%,2.90%,2.90%,94.186,UKRPCJYR Index
2010/2/26 18:00,EC,CPI 同比,Jan F,1.00%,1.00%,0.90%,--,95.4545,ECCPEMUY Index
2010/2/26 23:35,GE,CPI 同比,Feb P,0.70%,0.40%,0.80%,--,88.1356,GRCP20YY Index
2010/3/10 15:00,GE,CPI 同比,Feb F,0.40%,0.60%,0.40%,0.50%,88.1356,GRCP20YY Index
2010/3/16 18:00,EC,CPI 同比,Feb F,0.90%,0.90%,0.90%,0.90%,95.4545,ECCPEMUY Index
2010/3/23 17:30,UK,CPI 同比,Feb,3.10%,3.00%,3.50%,3.50%,94.186,UKRPCJYR Index
2010/3/29 21:15,GE,CPI 同比,Mar P,0.90%,1.10%,0.60%,--,88.1356,GRCP20YY Index
2010/4/13 14:00,GE,CPI 同比,Mar F,1.10%,1.10%,1.10%,1.20%,88.1356,GRCP20YY Index
2010/4/16 17:00,EC,CPI 同比,Mar F,1.50%,1.40%,1.50%,0.90%,95.4545,ECCPEMUY Index
2010/4/20 16:30,UK,CPI 同比,Mar,3.10%,3.40%,3.00%,--,94.186,UKRPCJYR Index
2010/4/28 20:45,GE,CPI 同比,Apr P,1.20%,1.00%,1.10%,--,88.1356,GRCP20YY Index
2010/5/11 14:00,GE,CPI 同比,Apr F,1.00%,1.00%,1.00%,1.20%,88.1356,GRCP20YY Index
2010/5/18 16:30,UK,CPI 同比,Apr,3.50%,3.70%,3.40%,3.40%,94.186,UKRPCJYR Index
2010/5/18 17:00,EC,CPI 同比,Apr F,1.50%,1.50%,1.50%,1.60%,95.4545,ECCPEMUY Index
2010/5/27 20:00,GE,CPI 同比,May P,1.20%,1.20%,1.00%,--,88.1356,GRCP20YY Index
2010/6/10 14:00,GE,CPI 同比,May F,1.20%,1.20%,1.20%,--,88.1356,GRCP20YY Index
2010/6/15 16:30,UK,CPI 同比,May,3.50%,3.40%,3.70%,--,94.186,UKRPCJYR Index
2010/6/16 17:00,EC,CPI 同比,May F,1.60%,1.60%,1.60%,1.60%,95.4545,ECCPEMUY Index
2010/6/28 20:15,GE,CPI 同比,Jun P,1.00%,0.90%,1.20%,--,88.1356,GRCP20YY Index
2010/7/9 14:00,GE,CPI 同比,Jun F,0.90%,0.90%,0.90%,--,88.1356,GRCP20YY Index
2010/7/13 16:30,UK,CPI 同比,Jun,3.10%,3.20%,3.40%,3.40%,94.186,UKRPCJYR Index
2010/7/14 17:00,EC,CPI 同比,Jun F,1.40%,1.40%,1.40%,1.70%,95.4545,ECCPEMUY Index
2010/7/28 20:00,GE,CPI 同比,Jul P,1.20%,1.10%,0.90%,--,88.1356,GRCP20YY Index
2010/8/10 14:00,GE,CPI 同比,Jul F,1.10%,1.20%,1.10%,--,88.1356,GRCP20YY Index
2010/8/16 17:00,EC,CPI 同比,Jul F,1.70%,1.70%,1.40%,1.50%,95.4545,ECCPEMUY Index
2010/8/17 16:30,UK,CPI 同比,Jul,3.10%,3.10%,3.20%,--,94.186,UKRPCJYR Index
2010/8/27 20:40,GE,CPI 同比,Aug P,1.10%,1.00%,1.20%,--,88.1356,GRCP20YY Index
2010/9/9 14:00,GE,CPI 同比,Aug F,1.00%,1.00%,1.00%,--,88.1356,GRCP20YY Index
2010/9/14 16:30,UK,CPI 同比,Aug,3.00%,3.10%,3.10%,--,94.186,UKRPCJYR Index
2010/9/15 17:00,EC,CPI 同比,Aug F,1.60%,1.60%,1.60%,1.70%,95.4545,ECCPEMUY Index
2010/9/28 20:45,GE,CPI 同比,Sep P,1.30%,1.30%,1.00%,--,88.1356,GRCP20YY Index
2010/10/12 14:00,GE,CPI 同比,Sep F,1.30%,1.30%,1.30%,1.20%,88.1356,GRCP20YY Index
2010/10/12 16:30,UK,CPI 同比,Sep,3.10%,3.10%,3.10%,--,94.186,UKRPCJYR Index
2010/10/15 17:00,EC,CPI 同比,Sep F,1.80%,1.80%,1.80%,1.60%,95.4545,ECCPEMUY Index
2010/10/27 20:00,GE,CPI 同比,Oct P,1.30%,1.30%,1.30%,--,88.1356,GRCP20YY Index
2010/11/9 15:00,GE,CPI 同比,Oct F,1.30%,1.30%,1.30%,--,88.1356,GRCP20YY Index
2010/11/16 17:30,UK,CPI 同比,Oct,3.10%,3.20%,3.10%,3.10%,94.186,UKRPCJYR Index
2010/11/16 18:00,EC,CPI 同比,Oct F,1.90%,1.90%,1.90%,1.90%,95.4545,ECCPEMUY Index
2010/11/26 21:00,GE,CPI 同比,Nov P,1.30%,1.50%,1.30%,--,88.1356,GRCP20YY Index
2010/12/9 15:00,GE,CPI 同比,Nov F,1.50%,1.50%,1.50%,--,88.1356,GRCP20YY Index
2010/12/14 17:30,UK,CPI 同比,Nov,3.20%,3.30%,3.20%,3.20%,94.186,UKRPCJYR Index
2010/12/16 18:00,EC,CPI 同比,Nov F,1.90%,1.90%,1.90%,--,95.4545,ECCPEMUY Index
2010/12/29 21:00,GE,CPI 同比,Dec P,1.50%,1.70%,1.50%,--,88.1356,GRCP20YY Index
2011/1/14 15:00,GE,CPI 同比,Dec F,1.70%,1.70%,1.70%,1.30%,88.1356,GRCP20YY Index
2011/1/14 17:45,EC,CPI 同比,Dec,2.20%,2.20%,2.20%,1.90%,95.4545,ECCPEMUY Index
2011/1/18 17:30,UK,CPI 同比,Dec,3.40%,3.70%,3.30%,3.30%,94.186,UKRPCJYR Index
2011/1/27 21:00,GE,CPI 同比,Jan P,2.00%,1.90%,2.00%,--,88.1356,GRCP20YY Index
2011/2/11 15:00,GE,CPI 同比,Jan F,1.90%,2.00%,1.90%,--,88.1356,GRCP20YY Index
2011/2/15 17:30,UK,CPI 同比,Jan,4.00%,4.00%,3.70%,--,94.186,UKRPCJYR Index
2011/2/25 21:00,GE,CPI 同比,Feb P,2.10%,2.00%,2.10%,1.70%,88.1356,GRCP20YY Index
2011/2/28 18:00,EC,CPI 同比,Jan,2.40%,2.30%,2.40%,2.20%,95.4545,ECCPEMUY Index
2011/3/11 15:00,GE,CPI 同比,Feb F,2.00%,2.10%,2.00%,--,88.1356,GRCP20YY Index
2011/3/16 18:00,EC,CPI 同比,Feb,2.40%,2.40%,2.30%,--,95.4545,ECCPEMUY Index
2011/3/22 17:30,UK,CPI 同比,Feb,4.20%,4.40%,4.00%,--,94.186,UKRPCJYR Index
2011/3/29 20:28,GE,CPI 同比,Mar P,2.20%,2.10%,2.10%,1.90%,88.1356,GRCP20YY Index
2011/4/12 14:00,GE,CPI 同比,Mar F,2.10%,2.10%,2.10%,--,88.1356,GRCP20YY Index
2011/4/12 16:30,UK,CPI 同比,Mar,4.40%,4.00%,4.40%,--,94.186,UKRPCJYR Index
2011/4/15 17:00,EC,CPI 同比,Mar,2.60%,2.70%,2.60%,2.40%,95.4545,ECCPEMUY Index
2011/4/27 20:00,GE,CPI 同比,Apr P,2.40%,2.40%,2.10%,2.00%,88.1356,GRCP20YY Index
2011/5/11 14:00,GE,CPI 同比,Apr F,2.40%,2.40%,2.40%,--,88.1356,GRCP20YY Index
2011/5/16 17:00,EC,CPI 同比,Apr,2.80%,2.80%,2.80%,2.70%,95.4545,ECCPEMUY Index
2011/5/17 16:30,UK,CPI 同比,Apr,4.10%,4.50%,4.00%,4.00%,94.186,UKRPCJYR Index
2011/5/27 20:00,GE,CPI 同比,May P,2.30%,2.30%,2.40%,1.90%,88.1356,GRCP20YY Index
2011/6/10 14:00,GE,CPI 同比,May F,2.30%,2.30%,2.30%,--,88.1356,GRCP20YY Index
2011/6/14 16:30,UK,CPI 同比,May,4.50%,4.50%,4.50%,--,94.186,UKRPCJYR Index
2011/6/16 17:00,EC,CPI 同比,May,2.70%,2.70%,2.80%,--,95.4545,ECCPEMUY Index
2011/6/28 20:30,GE,CPI 同比,Jun P,2.30%,2.30%,2.30%,2.00%,88.1356,GRCP20YY Index
2011/7/12 14:00,GE,CPI 同比,Jun F,2.30%,2.30%,2.30%,--,88.1356,GRCP20YY Index
2011/7/12 16:30,UK,CPI 同比,Jun,4.50%,4.20%,4.50%,--,94.186,UKRPCJYR Index
2011/7/14 17:00,EC,CPI 同比,Jun,2.70%,2.70%,--,--,95.4545,ECCPEMUY Index
2011/7/27 20:00,GE,CPI 同比,Jul P,2.30%,2.40%,2.30%,2.10%,88.1356,GRCP20YY Index
2011/8/10 14:00,GE,CPI 同比,Jul F,2.40%,2.40%,2.40%,--,88.1356,GRCP20YY Index
2011/8/16 16:30,UK,CPI 同比,Jul,4.30%,4.40%,4.20%,--,94.186,UKRPCJYR Index
2011/8/17 17:00,EC,CPI 同比,Jul,2.50%,2.50%,2.50%,2.70%,95.4545,ECCPEMUY Index
2011/8/29 20:00,GE,CPI 同比,Aug P,2.30%,2.30%,2.40%,2.10%,88.1356,GRCP20YY Index
2011/9/9 14:00,GE,CPI 同比,Aug F,2.30%,2.40%,2.30%,--,88.1356,GRCP20YY Index
2011/9/13 16:30,UK,CPI 同比,Aug,4.50%,4.50%,4.40%,4.40%,94.186,UKRPCJYR Index
2011/9/15 17:00,EC,CPI 同比,Aug,2.50%,2.50%,2.50%,2.60%,95.4545,ECCPEMUY Index
2011/9/28 20:00,GE,CPI 同比,Sep P,2.40%,2.60%,2.40%,2.10%,88.1356,GRCP20YY Index
2011/10/13 14:00,GE,CPI 同比,Sep F,2.60%,2.60%,2.60%,--,88.1356,GRCP20YY Index
2011/10/14 17:00,EC,CPI 同比,Sep,3.00%,3.00%,3.00%,2.50%,95.4545,ECCPEMUY Index
2011/10/18 16:30,UK,CPI 同比,Sep,4.90%,5.20%,4.50%,--,94.186,UKRPCJYR Index
2011/10/27 20:00,GE,CPI 同比,Oct P,2.60%,2.50%,2.60%,2.40%,88.1356,GRCP20YY Index
2011/11/10 15:00,GE,CPI 同比,Oct F,2.50%,2.50%,2.50%,--,88.1356,GRCP20YY Index
2011/11/15 17:30,UK,CPI 同比,Oct,5.10%,5.00%,5.20%,--,94.186,UKRPCJYR Index
2011/11/16 18:00,EC,CPI 同比,Oct,3.00%,3.00%,3.00%,--,95.4545,ECCPEMUY Index
2011/11/28 21:00,GE,CPI 同比,Nov P,2.40%,2.40%,2.50%,2.30%,88.1356,GRCP20YY Index
2011/12/9 15:00,GE,CPI 同比,Nov F,2.40%,2.40%,2.40%,--,88.1356,GRCP20YY Index
2011/12/13 17:30,UK,CPI 同比,Nov,4.80%,4.80%,5.00%,--,94.186,UKRPCJYR Index
2011/12/15 18:00,EC,CPI 同比,Nov,3.00%,3.00%,3.00%,--,95.4545,ECCPEMUY Index
2011/12/29 21:00,GE,CPI 同比,Dec P,2.20%,2.10%,2.40%,--,88.1356,GRCP20YY Index
2012/1/12 15:00,GE,CPI 同比,Dec F,2.10%,2.10%,2.10%,2.00%,88.1356,GRCP20YY Index
2012/1/17 17:30,UK,CPI 同比,Dec,4.20%,4.20%,4.80%,--,94.186,UKRPCJYR Index
2012/1/17 18:00,EC,CPI 同比,Dec,2.80%,2.70%,3.00%,--,95.4545,ECCPEMUY Index
2012/1/30 21:00,GE,CPI 同比,Jan P,2.00%,2.00%,2.10%,--,88.1356,GRCP20YY Index
2012/2/10 15:00,GE,CPI 同比,Jan F,2.00%,2.10%,2.00%,2.10%,88.1356,GRCP20YY Index
2012/2/14 17:30,UK,CPI 同比,Jan,3.60%,3.60%,4.20%,--,94.186,UKRPCJYR Index
2012/2/28 21:30,GE,CPI 同比,Feb P,2.10%,2.30%,2.10%,--,88.1356,GRCP20YY Index
2012/2/29 18:00,EC,CPI 同比,Jan,2.70%,2.60%,2.70%,2.80%,95.4545,ECCPEMUY Index
2012/3/9 15:00,GE,CPI 同比,Feb F,2.30%,2.30%,2.30%,2.20%,88.1356,GRCP20YY Index
2012/3/14 18:00,EC,CPI 同比,Feb,2.70%,2.70%,2.70%,--,95.4545,ECCPEMUY Index
2012/3/20 17:30,UK,CPI 同比,Feb,3.30%,3.40%,3.60%,--,94.186,UKRPCJYR Index
2012/3/28 20:00,GE,CPI 同比,Mar P,2.20%,2.10%,2.30%,--,88.1356,GRCP20YY Index
2012/4/13 14:00,GE,CPI 同比,Mar F,2.10%,2.10%,2.10%,2.20%,88.1356,GRCP20YY Index
2012/4/17 16:30,UK,CPI 同比,Mar,3.40%,3.50%,3.40%,--,94.186,UKRPCJYR Index
2012/4/17 17:00,EC,CPI 同比,Mar,2.60%,2.70%,--,--,95.4545,ECCPEMUY Index
2012/4/26 20:00,GE,CPI 同比,Apr P,2.00%,2.00%,2.10%,--,88.1356,GRCP20YY Index
2012/5/11 14:00,GE,CPI 同比,Apr F,2.00%,2.10%,2.00%,2.00%,88.1356,GRCP20YY Index
2012/5/16 17:00,EC,CPI 同比,Apr,2.60%,2.60%,--,--,95.4545,ECCPEMUY Index
2012/5/22 16:30,UK,CPI 同比,Apr,3.10%,3.00%,3.50%,--,94.186,UKRPCJYR Index
2012/5/29 20:00,GE,CPI 同比,May P,2.10%,1.90%,2.10%,--,88.1356,GRCP20YY Index
2012/6/13 14:00,GE,CPI 同比,May F,1.90%,1.90%,1.90%,2.00%,88.1356,GRCP20YY Index
2012/6/14 17:00,EC,CPI 同比,May,2.40%,2.40%,2.40%,2.60%,95.4545,ECCPEMUY Index
2012/6/19 16:30,UK,CPI 同比,May,3.00%,2.80%,3.00%,--,94.186,UKRPCJYR Index
2012/6/27 20:00,GE,CPI 同比,Jun P,1.80%,1.70%,1.90%,--,88.1356,GRCP20YY Index
2012/7/11 14:00,GE,CPI 同比,Jun F,1.70%,1.70%,1.70%,--,88.1356,GRCP20YY Index
2012/7/16 17:00,EC,CPI 同比,Jun,2.40%,2.40%,2.40%,--,95.4545,ECCPEMUY Index
2012/7/17 16:30,UK,CPI 同比,Jun,2.80%,2.40%,2.80%,--,94.186,UKRPCJYR Index
2012/7/27 20:00,GE,CPI 同比,Jul P,1.70%,1.70%,1.70%,--,88.1356,GRCP20YY Index
2012/8/10 14:00,GE,CPI 同比,Jul F,1.70%,1.70%,1.70%,1.90%,88.1356,GRCP20YY Index
2012/8/14 16:30,UK,CPI 同比,Jul,2.30%,2.60%,2.40%,--,94.186,UKRPCJYR Index
2012/8/16 17:00,EC,CPI 同比,Jul,2.40%,2.40%,2.40%,--,95.4545,ECCPEMUY Index
2012/8/29 20:00,GE,CPI 同比,Aug P,1.90%,2.00%,1.70%,--,88.1356,GRCP20YY Index
2012/9/12 14:00,GE,CPI 同比,Aug F,2.00%,2.10%,2.00%,2.20%,88.1356,GRCP20YY Index
2012/9/14 17:00,EC,CPI 同比,Aug,2.60%,2.60%,2.60%,2.40%,95.4545,ECCPEMUY Index
2012/9/18 16:30,UK,CPI 同比,Aug,2.50%,2.50%,2.60%,--,94.186,UKRPCJYR Index
2012/9/26 20:00,GE,CPI 同比,Sep P,2.00%,2.00%,2.10%,--,88.1356,GRCP20YY Index
2012/10/11 14:00,GE,CPI 同比,Sep F,2.00%,2.00%,2.00%,--,88.1356,GRCP20YY Index
2012/10/16 16:30,UK,CPI 同比,Sep,2.20%,2.20%,2.50%,--,94.186,UKRPCJYR Index
2012/10/16 17:00,EC,CPI 同比,Sep,2.70%,2.60%,2.70%,2.60%,95.4545,ECCPEMUY Index
2012/10/29 21:00,GE,CPI 同比,Oct P,1.90%,2.00%,2.00%,--,88.1356,GRCP20YY Index
2012/11/9 15:00,GE,CPI 同比,Oct F,2.00%,2.00%,2.00%,--,88.1356,GRCP20YY Index
2012/11/13 17:30,UK,CPI 同比,Oct,2.40%,2.70%,2.20%,--,94.186,UKRPCJYR Index
2012/11/15 18:00,EC,CPI 同比,Oct,2.50%,2.50%,2.50%,2.60%,95.4545,ECCPEMUY Index
2012/11/28 21:00,GE,CPI 同比,Nov P,1.90%,1.90%,2.00%,--,88.1356,GRCP20YY Index
2012/12/12 15:00,GE,CPI 同比,Nov F,1.90%,1.90%,1.90%,--,88.1356,GRCP20YY Index
2012/12/14 18:00,EC,CPI 同比,Nov,2.20%,2.20%,2.20%,2.50%,95.4545,ECCPEMUY Index
2012/12/18 17:30,UK,CPI 同比,Nov,2.70%,2.70%,2.70%,--,94.186,UKRPCJYR Index
2013/1/2 21:00,GE,CPI 同比,Dec p,1.90%,2.10%,1.90%,--,88.1356,GRCP20YY Index
2013/1/15 15:00,GE,CPI 同比,Dec F,2.10%,2.10%,2.10%,2.00%,88.1356,GRCP20YY Index
2013/1/15 17:30,UK,CPI 同比,Dec,2.70%,2.70%,2.70%,--,94.186,UKRPCJYR Index
2013/1/16 18:00,EC,CPI 同比,Dec F,2.20%,2.20%,2.20%,--,95.4545,ECCPEMUY Index
2013/1/31 21:00,GE,CPI 同比,Jan P,2.00%,1.70%,2.10%,--,88.1356,GRCP20YY Index
2013/2/12 17:30,UK,CPI 同比,Jan,2.70%,2.70%,2.70%,--,94.186,UKRPCJYR Index
2013/2/20 15:00,GE,CPI 同比,Jan F,1.70%,1.70%,1.70%,--,88.1356,GRCP20YY Index
2013/2/28 18:00,EC,CPI 同比,Jan F,2.00%,2.00%,2.00%,2.20%,95.4545,ECCPEMUY Index
2013/2/28 21:00,GE,CPI 同比,Feb P,1.70%,1.50%,1.70%,--,88.1356,GRCP20YY Index
2013/3/12 15:00,GE,CPI 同比,Feb F,1.50%,1.50%,1.50%,--,88.1356,GRCP20YY Index
2013/3/15 18:00,EC,CPI 同比,Feb F,1.80%,1.80%,1.80%,2.00%,95.4545,ECCPEMUY Index
2013/3/19 17:30,UK,CPI 同比,Feb,2.80%,2.80%,2.70%,--,94.186,UKRPCJYR Index
2013/4/2 20:00,GE,CPI 同比,Mar P,1.30%,1.40%,1.50%,--,88.1356,GRCP20YY Index
2013/4/11 14:00,GE,CPI 同比,Mar F,1.40%,1.40%,1.40%,--,88.1356,GRCP20YY Index
2013/4/16 16:30,UK,CPI 同比,Mar,2.80%,2.80%,2.80%,--,94.186,UKRPCJYR Index
2013/4/16 17:00,EC,CPI 同比,Mar F,1.70%,1.70%,1.70%,1.90%,95.4545,ECCPEMUY Index
2013/4/29 20:25,GE,CPI 同比,Apr P,1.40%,1.20%,1.40%,--,88.1356,GRCP20YY Index
2013/5/14 14:00,GE,CPI 同比,Apr F,1.20%,1.20%,1.20%,--,88.1356,GRCP20YY Index
2013/5/16 17:00,EC,CPI 同比,Apr F,1.20%,1.20%,1.20%,1.70%,95.4545,ECCPEMUY Index
2013/5/21 16:30,UK,CPI 同比,Apr,2.60%,2.40%,2.80%,--,94.186,UKRPCJYR Index
2013/5/29 20:00,GE,CPI 同比,May P,1.30%,1.50%,1.20%,--,88.1356,GRCP20YY Index
2013/6/12 14:00,GE,CPI 同比,May F,1.50%,1.50%,1.50%,--,88.1356,GRCP20YY Index
2013/6/14 17:00,EC,CPI 同比,May F,1.40%,1.40%,1.40%,1.20%,95.4545,ECCPEMUY Index
2013/6/18 16:30,UK,CPI 同比,May,2.60%,2.70%,2.40%,--,94.186,UKRPCJYR Index
2013/6/28 20:00,GE,CPI 同比,Jun P,1.70%,1.80%,1.50%,--,88.1356,GRCP20YY Index
2013/7/10 14:00,GE,CPI 同比,Jun F,1.80%,1.80%,1.80%,--,88.1356,GRCP20YY Index
2013/7/16 16:30,UK,CPI 同比,Jun,3.00%,2.90%,2.70%,--,94.186,UKRPCJYR Index
2013/7/16 17:00,EC,CPI 同比,Jun F,1.60%,1.60%,1.60%,1.40%,95.4545,ECCPEMUY Index
2013/7/30 20:00,GE,CPI 同比,Jul P,1.70%,1.90%,1.80%,--,88.1356,GRCP20YY Index
2013/8/13 14:00,GE,CPI 同比,Jul F,1.90%,1.90%,1.90%,--,88.1356,GRCP20YY Index
2013/8/13 16:30,UK,CPI 同比,Jul,2.80%,2.80%,2.90%,--,94.186,UKRPCJYR Index
2013/8/16 17:00,EC,CPI 同比,Jul F,1.60%,1.60%,1.60%,--,95.4545,ECCPEMUY Index
2013/8/29 20:00,GE,CPI 同比,Aug P,1.70%,1.50%,1.90%,--,88.1356,GRCP20YY Index
2013/9/11 14:00,GE,CPI 同比,Aug F,1.50%,1.50%,1.50%,--,88.1356,GRCP20YY Index
2013/9/16 17:00,EC,CPI 同比,Aug F,1.30%,1.30%,1.30%,1.60%,95.4545,ECCPEMUY Index
2013/9/17 16:30,UK,CPI 同比,Aug,2.70%,2.70%,2.80%,--,94.186,UKRPCJYR Index
2013/9/27 20:00,GE,CPI 同比,Sep P,1.50%,1.40%,1.50%,--,88.1356,GRCP20YY Index
2013/10/11 14:00,GE,CPI 同比,Sep F,1.40%,1.40%,1.40%,--,88.1356,GRCP20YY Index
2013/10/15 16:30,UK,CPI 同比,Sep,2.60%,2.70%,2.70%,--,94.186,UKRPCJYR Index
2013/10/16 17:00,EC,CPI 同比,Sep F,1.10%,1.10%,1.10%,1.30%,95.4545,ECCPEMUY Index
2013/10/30 21:00,GE,CPI 同比,Oct P,1.40%,1.20%,1.40%,--,88.1356,GRCP20YY Index
2013/11/12 15:00,GE,CPI 同比,Oct F,1.20%,1.20%,1.20%,--,88.1356,GRCP20YY Index
2013/11/12 17:30,UK,CPI 同比,Oct,2.50%,2.20%,2.70%,--,94.186,UKRPCJYR Index
2013/11/15 18:00,EC,CPI 同比,Oct F,0.70%,0.70%,0.70%,1.10%,95.4545,ECCPEMUY Index
2013/11/28 21:00,GE,CPI 同比,Nov P,1.20%,1.30%,1.20%,--,88.1356,GRCP20YY Index
2013/12/11 15:00,GE,CPI 同比,Nov F,1.30%,1.30%,1.30%,--,88.1356,GRCP20YY Index
2013/12/17 17:30,UK,CPI 同比,Nov,2.20%,2.10%,2.20%,--,94.186,UKRPCJYR Index
2013/12/17 18:00,EC,CPI 同比,Nov F,0.90%,0.90%,0.90%,0.70%,95.4545,ECCPEMUY Index
2014/1/6 21:00,GE,CPI 同比,Dec P,1.40%,1.40%,1.30%,--,88.1356,GRCP20YY Index
2014/1/14 17:30,UK,CPI 同比,Dec,2.10%,2.00%,2.10%,--,94.186,UKRPCJYR Index
2014/1/16 15:00,GE,CPI 同比,Dec F,1.40%,1.40%,1.40%,--,88.1356,GRCP20YY Index
2014/1/16 18:00,EC,CPI 同比,Dec F,0.80%,0.80%,0.80%,0.90%,95.4545,ECCPEMUY Index
2014/1/30 21:00,GE,CPI 同比,Jan P,1.50%,1.30%,1.40%,--,88.1356,GRCP20YY Index
2014/2/13 15:00,GE,CPI 同比,Jan F,1.30%,1.30%,1.30%,--,88.1356,GRCP20YY Index
2014/2/18 17:30,UK,CPI 同比,Jan,2.00%,1.90%,2.00%,--,94.186,UKRPCJYR Index
2014/2/24 18:00,EC,CPI 同比,Jan F,0.70%,0.80%,0.70%,0.80%,95.4545,ECCPEMUY Index
2014/2/27 21:00,GE,CPI 同比,Feb P,1.30%,1.20%,1.30%,--,88.1356,GRCP20YY Index
2014/3/14 15:00,GE,CPI 同比,Feb F,1.20%,1.20%,1.20%,--,88.1356,GRCP20YY Index
2014/3/17 18:00,EC,CPI 同比,Feb F,0.80%,0.70%,0.80%,--,95.4545,ECCPEMUY Index
2014/3/25 17:30,UK,CPI 同比,Feb,1.70%,1.70%,1.90%,--,94.186,UKRPCJYR Index
2014/3/28 21:00,GE,CPI 同比,Mar P,1.10%,1.00%,1.20%,--,88.1356,GRCP20YY Index
2014/4/11 14:00,GE,CPI 同比,Mar F,1.00%,1.00%,1.00%,--,88.1356,GRCP20YY Index
2014/4/15 16:30,UK,CPI 同比,Mar,1.60%,1.60%,1.70%,--,94.186,UKRPCJYR Index
2014/4/16 17:00,EC,CPI 同比,Mar F,0.50%,0.50%,0.50%,0.70%,95.4545,ECCPEMUY Index
2014/4/29 20:00,GE,CPI 同比,Apr P,1.40%,1.30%,1.00%,--,88.1356,GRCP20YY Index
2014/5/14 14:00,GE,CPI 同比,Apr F,1.30%,1.30%,1.30%,--,88.1356,GRCP20YY Index
2014/5/15 17:00,EC,CPI 同比,Apr F,0.70%,0.70%,0.70%,0.50%,95.4545,ECCPEMUY Index
2014/5/20 16:30,UK,CPI 同比,Apr,1.70%,1.80%,1.60%,--,94.186,UKRPCJYR Index
2014/6/2 20:00,GE,CPI 同比,May P,1.10%,0.90%,1.30%,--,88.1356,GRCP20YY Index
